Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:34:03.029000,HUL,27,0 days 00:01:43.335000,18.0,1.0,NaT,NaT,0 days 00:00:28.008000,0 days 00:00:41.295000,0 days 00:00:34.032000,0 days 01:32:47.734000,0 days 01:33:29.029000,0 days 01:34:03.061000,202.0,181.0,198.0,296.0,True,HARD,18.0,True,Haas F1 Team,0 days 01:32:19.694000,NaT,1,12.0,,,False,True
0 days 01:35:47.825000,HUL,27,0 days 00:01:44.796000,19.0,1.0,NaT,0 days 01:35:46.822000,0 days 00:00:27.998000,0 days 00:00:41.851000,0 days 00:00:34.947000,0 days 01:34:31.059000,0 days 01:35:12.910000,0 days 01:35:47.857000,203.0,182.0,,287.0,False,HARD,19.0,True,Haas F1 Team,0 days 01:34:03.029000,NaT,1,12.0,,,False,False
0 days 01:37:53.098000,HUL,27,0 days 00:02:05.273000,20.0,2.0,0 days 01:36:13.509000,NaT,0 days 00:00:50.158000,0 days 00:00:41.188000,0 days 00:00:33.927000,0 days 01:36:38.015000,0 days 01:37:19.203000,0 days 01:37:53.130000,203.0,181.0,199.0,288.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:35:47.825000,NaT,1,18.0,,,False,False
0 days 01:39:35.700000,HUL,27,0 days 00:01:42.602000,21.0,2.0,NaT,NaT,0 days 00:00:28.045000,0 days 00:00:40.964000,0 days 00:00:33.593000,0 days 01:38:21.175000,0 days 01:39:02.139000,0 days 01:39:35.732000,206.0,181.0,200.0,291.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 01:37:53.098000,NaT,1,18.0,,,False,True
0 days 01:41:17.664000,HUL,27,0 days 00:01:41.964000,22.0,2.0,NaT,NaT,0 days 00:00:27.718000,0 days 00:00:40.767000,0 days 00:00:33.479000,0 days 01:40:03.450000,0 days 01:40:44.217000,0 days 01:41:17.696000,214.0,183.0,200.0,294.0,True,MEDIUM,3.0,True,Haas F1 Team,0 days 01:39:35.700000,NaT,1,18.0,,,False,True
0 days 01:42:59.854000,HUL,27,0 days 00:01:42.190000,23.0,2.0,NaT,NaT,0 days 00:00:27.823000,0 days 00:00:40.810000,0 days 00:00:33.557000,0 days 01:41:45.519000,0 days 01:42:26.329000,0 days 01:42:59.886000,209.0,182.0,203.0,293.0,False,MEDIUM,4.0,True,Haas F1 Team,0 days 01:41:17.664000,NaT,1,18.0,,,False,True
0 days 01:44:41.857000,HUL,27,0 days 00:01:42.003000,24.0,2.0,NaT,NaT,0 days 00:00:27.358000,0 days 00:00:40.913000,0 days 00:00:33.732000,0 days 01:43:27.244000,0 days 01:44:08.157000,0 days 01:44:41.889000,207.0,180.0,196.0,292.0,False,MEDIUM,5.0,True,Haas F1 Team,0 days 01:42:59.854000,NaT,1,17.0,,,False,True
0 days 01:46:24.122000,HUL,27,0 days 00:01:42.265000,25.0,2.0,NaT,NaT,0 days 00:00:27.811000,0 days 00:00:40.829000,0 days 00:00:33.625000,0 days 01:45:09.700000,0 days 01:45:50.529000,0 days 01:46:24.154000,208.0,181.0,200.0,292.0,False,MEDIUM,6.0,True,Haas F1 Team,0 days 01:44:41.857000,NaT,1,17.0,,,False,True
0 days 01:48:06.451000,HUL,27,0 days 00:01:42.329000,26.0,2.0,NaT,NaT,0 days 00:00:27.815000,0 days 00:00:40.951000,0 days 00:00:33.563000,0 days 01:46:51.969000,0 days 01:47:32.920000,0 days 01:48:06.483000,208.0,182.0,199.0,292.0,False,MEDIUM,7.0,True,Haas F1 Team,0 days 01:46:24.122000,NaT,1,17.0,,,False,True
0 days 01:49:49.291000,HUL,27,0 days 00:01:42.840000,27.0,2.0,NaT,NaT,0 days 00:00:27.775000,0 days 00:00:41.159000,0 days 00:00:33.906000,0 days 01:48:34.258000,0 days 01:49:15.417000,0 days 01:49:49.323000,208.0,182.0,200.0,292.0,False,MEDIUM,8.0,True,Haas F1 Team,0 days 01:48:06.451000,NaT,1,17.0,,,False,True
0 days 01:51:32.031000,HUL,27,0 days 00:01:42.740000,28.0,2.0,NaT,NaT,0 days 00:00:27.821000,0 days 00:00:41.079000,0 days 00:00:33.840000,0 days 01:50:17.144000,0 days 01:50:58.223000,0 days 01:51:32.063000,204.0,181.0,199.0,293.0,False,MEDIUM,9.0,True,Haas F1 Team,0 days 01:49:49.291000,NaT,1,16.0,,,False,True
0 days 01:53:14.927000,HUL,27,0 days 00:01:42.896000,29.0,2.0,NaT,NaT,0 days 00:00:27.671000,0 days 00:00:41.390000,0 days 00:00:33.835000,0 days 01:51:59.734000,0 days 01:52:41.124000,0 days 01:53:14.959000,210.0,180.0,201.0,290.0,False,MEDIUM,10.0,True,Haas F1 Team,0 days 01:51:32.031000,NaT,1,15.0,,,False,True
0 days 01:54:56.801000,HUL,27,0 days 00:01:41.874000,30.0,2.0,NaT,NaT,0 days 00:00:27.371000,0 days 00:00:40.714000,0 days 00:00:33.789000,0 days 01:53:42.330000,0 days 01:54:23.044000,0 days 01:54:56.833000,208.0,182.0,201.0,328.0,True,MEDIUM,11.0,True,Haas F1 Team,0 days 01:53:14.927000,NaT,1,13.0,,,False,True
0 days 01:56:38.483000,HUL,27,0 days 00:01:41.682000,31.0,2.0,NaT,NaT,0 days 00:00:27.430000,0 days 00:00:40.801000,0 days 00:00:33.451000,0 days 01:55:24.263000,0 days 01:56:05.064000,0 days 01:56:38.515000,203.0,183.0,199.0,328.0,True,MEDIUM,12.0,True,Haas F1 Team,0 days 01:54:56.801000,NaT,1,12.0,,,False,True
0 days 01:58:20.929000,HUL,27,0 days 00:01:42.446000,32.0,2.0,NaT,NaT,0 days 00:00:27.731000,0 days 00:00:41.183000,0 days 00:00:33.532000,0 days 01:57:06.246000,0 days 01:57:47.429000,0 days 01:58:20.961000,210.0,181.0,200.0,291.0,False,MEDIUM,13.0,True,Haas F1 Team,0 days 01:56:38.483000,NaT,1,12.0,,,False,True
0 days 02:00:04.074000,HUL,27,0 days 00:01:43.145000,33.0,2.0,NaT,NaT,0 days 00:00:27.882000,0 days 00:00:41.294000,0 days 00:00:33.969000,0 days 01:58:48.843000,0 days 01:59:30.137000,0 days 02:00:04.106000,210.0,179.0,199.0,288.0,False,MEDIUM,14.0,True,Haas F1 Team,0 days 01:58:20.929000,NaT,1,12.0,,,False,True
0 days 02:01:46.963000,HUL,27,0 days 00:01:42.889000,34.0,2.0,NaT,0 days 02:01:45.950000,0 days 00:00:27.708000,0 days 00:00:41.383000,0 days 00:00:33.798000,0 days 02:00:31.814000,0 days 02:01:13.197000,0 days 02:01:46.995000,210.0,180.0,,291.0,False,MEDIUM,15.0,True,Haas F1 Team,0 days 02:00:04.074000,NaT,1,12.0,,,False,False
