Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:18:59.567000,GAS,10,0 days 00:01:37.551000,43.0,3.0,NaT,NaT,0 days 00:00:35.268000,0 days 00:00:43.512000,0 days 00:00:18.771000,0 days 02:17:57.335000,0 days 02:18:40.847000,0 days 02:18:59.618000,272.0,302.0,256.0,299.0,False,HARD,9.0,True,Alpine,0 days 02:17:22.016000,NaT,1,10.0,,,False,True
0 days 02:20:37.300000,GAS,10,0 days 00:01:37.733000,44.0,3.0,NaT,NaT,0 days 00:00:35.251000,0 days 00:00:43.713000,0 days 00:00:18.769000,0 days 02:19:34.869000,0 days 02:20:18.582000,0 days 02:20:37.351000,273.0,300.0,256.0,300.0,False,HARD,10.0,True,Alpine,0 days 02:18:59.567000,NaT,1,10.0,,,False,True
0 days 02:22:15.092000,GAS,10,0 days 00:01:37.792000,45.0,3.0,NaT,NaT,0 days 00:00:35.385000,0 days 00:00:43.582000,0 days 00:00:18.825000,0 days 02:21:12.736000,0 days 02:21:56.318000,0 days 02:22:15.143000,273.0,301.0,256.0,299.0,False,HARD,11.0,True,Alpine,0 days 02:20:37.300000,NaT,1,10.0,,,False,True
0 days 02:23:52.853000,GAS,10,0 days 00:01:37.761000,46.0,3.0,NaT,NaT,0 days 00:00:35.362000,0 days 00:00:43.633000,0 days 00:00:18.766000,0 days 02:22:50.505000,0 days 02:23:34.138000,0 days 02:23:52.904000,274.0,300.0,256.0,300.0,False,HARD,12.0,True,Alpine,0 days 02:22:15.092000,NaT,1,9.0,,,False,True
0 days 02:25:30.919000,GAS,10,0 days 00:01:38.066000,47.0,3.0,NaT,NaT,0 days 00:00:35.510000,0 days 00:00:43.709000,0 days 00:00:18.847000,0 days 02:24:28.414000,0 days 02:25:12.123000,0 days 02:25:30.970000,272.0,299.0,256.0,299.0,False,HARD,13.0,True,Alpine,0 days 02:23:52.853000,NaT,1,9.0,,,False,True
0 days 02:27:09.053000,GAS,10,0 days 00:01:38.134000,48.0,3.0,NaT,NaT,0 days 00:00:35.397000,0 days 00:00:43.806000,0 days 00:00:18.931000,0 days 02:26:06.367000,0 days 02:26:50.173000,0 days 02:27:09.104000,273.0,298.0,256.0,298.0,False,HARD,14.0,True,Alpine,0 days 02:25:30.919000,NaT,1,9.0,,,False,True
0 days 02:28:47.030000,GAS,10,0 days 00:01:37.977000,49.0,3.0,NaT,NaT,0 days 00:00:35.445000,0 days 00:00:43.702000,0 days 00:00:18.830000,0 days 02:27:44.549000,0 days 02:28:28.251000,0 days 02:28:47.081000,272.0,299.0,256.0,298.0,False,HARD,15.0,True,Alpine,0 days 02:27:09.053000,NaT,1,9.0,,,False,True
0 days 02:30:25.179000,GAS,10,0 days 00:01:38.149000,50.0,3.0,NaT,NaT,0 days 00:00:35.634000,0 days 00:00:43.658000,0 days 00:00:18.857000,0 days 02:29:22.715000,0 days 02:30:06.373000,0 days 02:30:25.230000,273.0,299.0,256.0,299.0,False,HARD,16.0,True,Alpine,0 days 02:28:47.030000,NaT,1,9.0,,,False,True
0 days 02:32:03.128000,GAS,10,0 days 00:01:37.949000,51.0,3.0,NaT,NaT,0 days 00:00:35.429000,0 days 00:00:43.700000,0 days 00:00:18.820000,0 days 02:31:00.659000,0 days 02:31:44.359000,0 days 02:32:03.179000,273.0,300.0,255.0,299.0,False,HARD,17.0,True,Alpine,0 days 02:30:25.179000,NaT,1,9.0,,,False,True
0 days 02:33:41.370000,GAS,10,0 days 00:01:38.242000,52.0,3.0,NaT,NaT,0 days 00:00:35.424000,0 days 00:00:43.798000,0 days 00:00:19.020000,0 days 02:32:38.603000,0 days 02:33:22.401000,0 days 02:33:41.421000,273.0,299.0,255.0,298.0,False,HARD,18.0,True,Alpine,0 days 02:32:03.128000,NaT,1,9.0,,,False,True
0 days 02:35:25.637000,GAS,10,0 days 00:01:44.267000,53.0,3.0,NaT,NaT,0 days 00:00:35.862000,0 days 00:00:43.945000,0 days 00:00:24.460000,0 days 02:34:17.283000,0 days 02:35:01.228000,0 days 02:35:25.688000,272.0,298.0,147.0,300.0,False,HARD,19.0,True,Alpine,0 days 02:33:41.370000,NaT,1,10.0,,,False,True
0 days 01:05:20.802000,LAW,40,0 days 00:02:16.700000,1.0,1.0,NaT,NaT,NaT,0 days 00:01:06.413000,0 days 00:00:29.288000,NaT,0 days 01:04:51.514000,0 days 01:05:20.811000,277.0,183.0,163.0,158.0,False,SOFT,1.0,True,AlphaTauri,0 days 01:03:03.844000,NaT,124,10.0,,,False,False
0 days 01:08:01.245000,LAW,40,NaT,2.0,1.0,NaT,NaT,0 days 00:01:01.199000,0 days 00:01:10.010000,0 days 00:00:29.241000,0 days 01:06:22.138000,0 days 01:07:32.043000,0 days 01:08:01.245000,157.0,241.0,220.0,162.0,False,SOFT,2.0,True,AlphaTauri,0 days 01:05:20.802000,NaT,4,10.0,,,False,False
0 days 01:10:49.039000,LAW,40,NaT,3.0,1.0,NaT,NaT,0 days 00:01:05.156000,0 days 00:01:12.894000,0 days 00:00:29.694000,0 days 01:09:06.510000,0 days 01:10:19.383000,0 days 01:10:49.039000,155.0,240.0,158.0,171.0,False,SOFT,3.0,True,AlphaTauri,0 days 01:08:01.245000,NaT,4,9.0,,,False,False
0 days 01:13:34.065000,LAW,40,NaT,4.0,1.0,NaT,NaT,0 days 00:00:57.611000,0 days 00:01:03.312000,0 days 00:00:44.137000,0 days 01:11:46.648000,0 days 01:12:49.959000,0 days 01:13:34.177000,192.0,105.0,253.0,68.0,False,SOFT,4.0,True,AlphaTauri,0 days 01:10:49.039000,NaT,41,9.0,,,False,False
0 days 01:15:13.537000,LAW,40,0 days 00:01:39.472000,5.0,1.0,NaT,NaT,0 days 00:00:36.379000,0 days 00:00:43.964000,0 days 00:00:19.129000,0 days 01:14:10.444000,0 days 01:14:54.408000,0 days 01:15:13.537000,275.0,296.0,255.0,297.0,True,SOFT,5.0,True,AlphaTauri,0 days 01:13:34.065000,NaT,1,9.0,,,False,True
0 days 01:16:53.462000,LAW,40,0 days 00:01:39.925000,6.0,1.0,NaT,NaT,0 days 00:00:36.685000,0 days 00:00:44.196000,0 days 00:00:19.044000,0 days 01:15:50.222000,0 days 01:16:34.418000,0 days 01:16:53.462000,272.0,297.0,251.0,298.0,False,SOFT,6.0,True,AlphaTauri,0 days 01:15:13.537000,NaT,1,9.0,,,False,True
0 days 01:18:33.411000,LAW,40,0 days 00:01:39.949000,7.0,1.0,NaT,NaT,0 days 00:00:36.624000,0 days 00:00:44.231000,0 days 00:00:19.094000,0 days 01:17:30.086000,0 days 01:18:14.317000,0 days 01:18:33.411000,273.0,296.0,252.0,298.0,False,SOFT,7.0,True,AlphaTauri,0 days 01:16:53.462000,NaT,1,9.0,,,False,True
0 days 01:20:13.222000,LAW,40,0 days 00:01:39.811000,8.0,1.0,NaT,NaT,0 days 00:00:36.446000,0 days 00:00:44.270000,0 days 00:00:19.095000,0 days 01:19:09.857000,0 days 01:19:54.127000,0 days 01:20:13.222000,269.0,296.0,251.0,300.0,False,SOFT,8.0,True,AlphaTauri,0 days 01:18:33.411000,NaT,1,9.0,,,False,True
0 days 01:21:53.467000,LAW,40,0 days 00:01:40.245000,9.0,1.0,NaT,NaT,0 days 00:00:36.735000,0 days 00:00:44.346000,0 days 00:00:19.164000,0 days 01:20:49.957000,0 days 01:21:34.303000,0 days 01:21:53.467000,273.0,295.0,251.0,297.0,False,SOFT,9.0,True,AlphaTauri,0 days 01:20:13.222000,NaT,1,9.0,,,False,True
0 days 01:23:35.898000,LAW,40,0 days 00:01:42.431000,10.0,1.0,NaT,0 days 01:23:34.604000,0 days 00:00:36.416000,0 days 00:00:44.352000,0 days 00:00:21.663000,0 days 01:22:29.883000,0 days 01:23:14.235000,0 days 01:23:35.898000,269.0,297.0,,295.0,False,SOFT,10.0,True,AlphaTauri,0 days 01:21:53.467000,NaT,1,10.0,,,False,False
0 days 01:25:34.466000,LAW,40,0 days 00:01:58.568000,11.0,2.0,0 days 01:23:57.635000,NaT,0 days 00:00:55.841000,0 days 00:00:43.841000,0 days 00:00:18.886000,0 days 01:24:31.739000,0 days 01:25:15.580000,0 days 01:25:34.466000,273.0,297.0,253.0,296.0,False,MEDIUM,1.0,True,AlphaTauri,0 days 01:23:35.898000,NaT,1,16.0,,,False,False
0 days 01:27:13.678000,LAW,40,0 days 00:01:39.212000,12.0,2.0,NaT,NaT,0 days 00:00:36.097000,0 days 00:00:44.140000,0 days 00:00:18.975000,0 days 01:26:10.563000,0 days 01:26:54.703000,0 days 01:27:13.678000,273.0,300.0,258.0,298.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 01:25:34.466000,NaT,12,14.0,,,False,True
0 days 01:29:02.640000,LAW,40,0 days 00:01:48.962000,13.0,2.0,NaT,NaT,0 days 00:00:36.178000,0 days 00:00:44.514000,0 days 00:00:28.270000,0 days 01:27:49.856000,0 days 01:28:34.370000,0 days 01:29:02.640000,273.0,299.0,227.0,155.0,False,MEDIUM,3.0,True,AlphaTauri,0 days 01:27:13.678000,NaT,16,14.0,,,False,False
0 days 01:30:53.199000,LAW,40,0 days 00:01:50.559000,14.0,2.0,NaT,NaT,0 days 00:00:45.940000,0 days 00:00:45.404000,0 days 00:00:19.215000,0 days 01:29:48.580000,0 days 01:30:33.984000,0 days 01:30:53.199000,209.0,297.0,252.0,298.0,False,MEDIUM,4.0,True,AlphaTauri,0 days 01:29:02.640000,NaT,671,13.0,,,False,False
0 days 01:32:33.070000,LAW,40,0 days 00:01:39.871000,15.0,2.0,NaT,NaT,0 days 00:00:36.367000,0 days 00:00:44.365000,0 days 00:00:19.139000,0 days 01:31:29.566000,0 days 01:32:13.931000,0 days 01:32:33.070000,271.0,297.0,252.0,298.0,False,MEDIUM,5.0,True,AlphaTauri,0 days 01:30:53.199000,NaT,1,12.0,,,False,True
