Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:52:05.869000,GAS,10,0 days 00:01:27.035000,20.0,2.0,NaT,NaT,0 days 00:00:28.170000,0 days 00:00:30.107000,0 days 00:00:28.758000,0 days 01:51:07.014000,0 days 01:51:37.121000,0 days 01:52:05.879000,308.0,318.0,306.0,326.0,True,HARD,13.0,False,Alpine,0 days 01:50:38.834000,NaT,1,18.0,,,False,True
0 days 01:53:33.575000,GAS,10,0 days 00:01:27.706000,21.0,2.0,NaT,NaT,0 days 00:00:28.310000,0 days 00:00:30.354000,0 days 00:00:29.042000,0 days 01:52:34.189000,0 days 01:53:04.543000,0 days 01:53:33.585000,306.0,306.0,305.0,324.0,False,HARD,14.0,False,Alpine,0 days 01:52:05.869000,NaT,1,17.0,,,False,True
0 days 01:55:00.794000,GAS,10,0 days 00:01:27.219000,22.0,2.0,NaT,NaT,0 days 00:00:28.315000,0 days 00:00:30.023000,0 days 00:00:28.881000,0 days 01:54:01.900000,0 days 01:54:31.923000,0 days 01:55:00.804000,306.0,307.0,305.0,312.0,False,HARD,15.0,False,Alpine,0 days 01:53:33.575000,NaT,1,17.0,,,False,True
0 days 01:56:28.248000,GAS,10,0 days 00:01:27.454000,23.0,2.0,NaT,NaT,0 days 00:00:28.367000,0 days 00:00:30.178000,0 days 00:00:28.909000,0 days 01:55:29.171000,0 days 01:55:59.349000,0 days 01:56:28.258000,306.0,306.0,305.0,312.0,False,HARD,16.0,False,Alpine,0 days 01:55:00.794000,NaT,1,17.0,,,False,True
0 days 01:57:55.308000,GAS,10,0 days 00:01:27.060000,24.0,2.0,NaT,NaT,0 days 00:00:28.144000,0 days 00:00:30.160000,0 days 00:00:28.756000,0 days 01:56:56.402000,0 days 01:57:26.562000,0 days 01:57:55.318000,306.0,307.0,306.0,315.0,False,HARD,17.0,False,Alpine,0 days 01:56:28.248000,NaT,1,17.0,,,False,True
0 days 01:59:22.531000,GAS,10,0 days 00:01:27.223000,25.0,2.0,NaT,NaT,0 days 00:00:28.176000,0 days 00:00:30.119000,0 days 00:00:28.928000,0 days 01:58:23.494000,0 days 01:58:53.613000,0 days 01:59:22.541000,306.0,307.0,305.0,315.0,False,HARD,18.0,False,Alpine,0 days 01:57:55.308000,NaT,1,16.0,,,False,True
0 days 02:00:50.121000,GAS,10,0 days 00:01:27.590000,26.0,2.0,NaT,NaT,0 days 00:00:28.496000,0 days 00:00:30.150000,0 days 00:00:28.944000,0 days 01:59:51.037000,0 days 02:00:21.187000,0 days 02:00:50.131000,306.0,308.0,304.0,315.0,False,HARD,19.0,False,Alpine,0 days 01:59:22.531000,NaT,1,15.0,,,False,True
0 days 02:02:17.310000,GAS,10,0 days 00:01:27.189000,27.0,2.0,NaT,NaT,0 days 00:00:28.305000,0 days 00:00:30.124000,0 days 00:00:28.760000,0 days 02:01:18.436000,0 days 02:01:48.560000,0 days 02:02:17.320000,306.0,308.0,303.0,315.0,False,HARD,20.0,False,Alpine,0 days 02:00:50.121000,NaT,1,15.0,,,False,True
0 days 02:03:44.831000,GAS,10,0 days 00:01:27.521000,28.0,2.0,NaT,NaT,0 days 00:00:28.314000,0 days 00:00:30.209000,0 days 00:00:28.998000,0 days 02:02:45.634000,0 days 02:03:15.843000,0 days 02:03:44.841000,308.0,307.0,304.0,315.0,False,HARD,21.0,False,Alpine,0 days 02:02:17.310000,NaT,1,15.0,,,False,True
0 days 02:05:12.214000,GAS,10,0 days 00:01:27.383000,29.0,2.0,NaT,NaT,0 days 00:00:28.372000,0 days 00:00:30.150000,0 days 00:00:28.861000,0 days 02:04:13.213000,0 days 02:04:43.363000,0 days 02:05:12.224000,309.0,307.0,303.0,315.0,False,HARD,22.0,False,Alpine,0 days 02:03:44.831000,NaT,1,15.0,,,False,True
