Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:03:50.043000,HUL,27,0 days 00:01:31.561000,1.0,1.0,NaT,NaT,NaT,0 days 00:00:34.777000,0 days 00:00:22.371000,NaT,0 days 01:03:27.834000,0 days 01:03:50.177000,262.0,279.0,247.0,312.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:02:18.241000,NaT,12,8.0,,,False,False
0 days 01:05:15.100000,HUL,27,0 days 00:01:25.057000,2.0,1.0,NaT,NaT,0 days 00:00:29.753000,0 days 00:00:33.630000,0 days 00:00:21.674000,0 days 01:04:19.840000,0 days 01:04:53.470000,0 days 01:05:15.144000,277.0,280.0,245.0,317.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 01:03:50.043000,NaT,1,8.0,,,False,True
0 days 01:06:39.835000,HUL,27,0 days 00:01:24.735000,3.0,1.0,NaT,NaT,0 days 00:00:29.544000,0 days 00:00:33.701000,0 days 00:00:21.490000,0 days 01:05:44.688000,0 days 01:06:18.389000,0 days 01:06:39.879000,275.0,277.0,245.0,322.0,True,MEDIUM,3.0,True,Haas F1 Team,0 days 01:05:15.100000,NaT,1,8.0,,,False,True
0 days 01:08:04.172000,HUL,27,0 days 00:01:24.337000,4.0,1.0,NaT,NaT,0 days 00:00:29.413000,0 days 00:00:33.276000,0 days 00:00:21.648000,0 days 01:07:09.292000,0 days 01:07:42.568000,0 days 01:08:04.216000,279.0,277.0,245.0,324.0,True,MEDIUM,4.0,True,Haas F1 Team,0 days 01:06:39.835000,NaT,1,8.0,,,False,True
0 days 01:09:49.916000,HUL,27,0 days 00:01:45.744000,5.0,1.0,NaT,NaT,0 days 00:00:43.712000,0 days 00:00:39.205000,0 days 00:00:22.827000,0 days 01:08:47.928000,0 days 01:09:27.133000,0 days 01:09:49.960000,203.0,161.0,246.0,164.0,False,MEDIUM,5.0,True,Haas F1 Team,0 days 01:08:04.172000,NaT,167,8.0,,,False,False
0 days 01:11:13.672000,HUL,27,0 days 00:01:23.756000,6.0,1.0,NaT,NaT,0 days 00:00:29.209000,0 days 00:00:33.044000,0 days 00:00:21.503000,0 days 01:10:19.169000,0 days 01:10:52.213000,0 days 01:11:13.716000,292.0,279.0,245.0,329.0,True,MEDIUM,6.0,True,Haas F1 Team,0 days 01:09:49.916000,NaT,1,8.0,,,False,True
0 days 01:12:38.221000,HUL,27,0 days 00:01:24.549000,7.0,1.0,NaT,NaT,0 days 00:00:29.505000,0 days 00:00:33.399000,0 days 00:00:21.645000,0 days 01:11:43.221000,0 days 01:12:16.620000,0 days 01:12:38.265000,277.0,278.0,244.0,325.0,False,MEDIUM,7.0,True,Haas F1 Team,0 days 01:11:13.672000,NaT,1,8.0,,,False,True
0 days 01:14:03.144000,HUL,27,0 days 00:01:24.923000,8.0,1.0,NaT,NaT,0 days 00:00:29.305000,0 days 00:00:33.776000,0 days 00:00:21.842000,0 days 01:13:07.570000,0 days 01:13:41.346000,0 days 01:14:03.188000,277.0,273.0,242.0,331.0,False,MEDIUM,8.0,True,Haas F1 Team,0 days 01:12:38.221000,NaT,12,8.0,,,False,True
0 days 01:15:28,HUL,27,0 days 00:01:24.856000,9.0,1.0,NaT,NaT,0 days 00:00:29.355000,0 days 00:00:33.648000,0 days 00:00:21.853000,0 days 01:14:32.543000,0 days 01:15:06.191000,0 days 01:15:28.044000,269.0,277.0,244.0,332.0,False,MEDIUM,9.0,True,Haas F1 Team,0 days 01:14:03.144000,NaT,1,8.0,,,False,True
0 days 01:16:52.772000,HUL,27,0 days 00:01:24.772000,10.0,1.0,NaT,NaT,0 days 00:00:29.394000,0 days 00:00:33.675000,0 days 00:00:21.703000,0 days 01:15:57.438000,0 days 01:16:31.113000,0 days 01:16:52.816000,276.0,276.0,244.0,322.0,False,MEDIUM,10.0,True,Haas F1 Team,0 days 01:15:28,NaT,1,8.0,,,False,True
0 days 01:18:17.797000,HUL,27,0 days 00:01:25.025000,11.0,1.0,NaT,NaT,0 days 00:00:29.579000,0 days 00:00:33.540000,0 days 00:00:21.906000,0 days 01:17:22.395000,0 days 01:17:55.935000,0 days 01:18:17.841000,273.0,275.0,243.0,325.0,False,MEDIUM,11.0,True,Haas F1 Team,0 days 01:16:52.772000,NaT,1,8.0,,,False,True
0 days 01:19:42.837000,HUL,27,0 days 00:01:25.040000,12.0,1.0,NaT,NaT,0 days 00:00:29.428000,0 days 00:00:33.688000,0 days 00:00:21.924000,0 days 01:18:47.269000,0 days 01:19:20.957000,0 days 01:19:42.881000,270.0,278.0,244.0,326.0,False,MEDIUM,12.0,True,Haas F1 Team,0 days 01:18:17.797000,NaT,1,8.0,,,False,True
0 days 01:21:07.841000,HUL,27,0 days 00:01:25.004000,13.0,1.0,NaT,NaT,0 days 00:00:29.543000,0 days 00:00:33.710000,0 days 00:00:21.751000,0 days 01:20:12.424000,0 days 01:20:46.134000,0 days 01:21:07.885000,280.0,277.0,243.0,324.0,False,MEDIUM,13.0,True,Haas F1 Team,0 days 01:19:42.837000,NaT,1,8.0,,,False,True
0 days 01:22:33.104000,HUL,27,0 days 00:01:25.263000,14.0,1.0,NaT,NaT,0 days 00:00:29.580000,0 days 00:00:33.712000,0 days 00:00:21.971000,0 days 01:21:37.465000,0 days 01:22:11.177000,0 days 01:22:33.148000,275.0,279.0,243.0,326.0,False,MEDIUM,14.0,True,Haas F1 Team,0 days 01:21:07.841000,NaT,1,8.0,,,False,True
0 days 01:23:58.232000,HUL,27,0 days 00:01:25.128000,15.0,1.0,NaT,NaT,0 days 00:00:29.443000,0 days 00:00:33.697000,0 days 00:00:21.988000,0 days 01:23:02.591000,0 days 01:23:36.288000,0 days 01:23:58.276000,282.0,279.0,243.0,329.0,False,MEDIUM,15.0,True,Haas F1 Team,0 days 01:22:33.104000,NaT,1,8.0,,,False,True
0 days 01:25:23.511000,HUL,27,0 days 00:01:25.279000,16.0,1.0,NaT,NaT,0 days 00:00:29.530000,0 days 00:00:33.738000,0 days 00:00:22.011000,0 days 01:24:27.806000,0 days 01:25:01.544000,0 days 01:25:23.555000,284.0,280.0,244.0,327.0,False,MEDIUM,16.0,True,Haas F1 Team,0 days 01:23:58.232000,NaT,1,8.0,,,False,True
0 days 01:26:48.498000,HUL,27,0 days 00:01:24.987000,17.0,1.0,NaT,NaT,0 days 00:00:29.554000,0 days 00:00:33.530000,0 days 00:00:21.903000,0 days 01:25:53.109000,0 days 01:26:26.639000,0 days 01:26:48.542000,282.0,279.0,241.0,326.0,False,MEDIUM,17.0,True,Haas F1 Team,0 days 01:25:23.511000,NaT,1,8.0,,,False,True
0 days 01:28:13.816000,HUL,27,0 days 00:01:25.318000,18.0,1.0,NaT,NaT,0 days 00:00:29.614000,0 days 00:00:33.797000,0 days 00:00:21.907000,0 days 01:27:18.156000,0 days 01:27:51.953000,0 days 01:28:13.860000,276.0,279.0,242.0,328.0,False,MEDIUM,18.0,True,Haas F1 Team,0 days 01:26:48.498000,NaT,1,8.0,,,False,True
0 days 01:29:38.983000,HUL,27,0 days 00:01:25.167000,19.0,1.0,NaT,NaT,0 days 00:00:29.572000,0 days 00:00:33.648000,0 days 00:00:21.947000,0 days 01:28:43.432000,0 days 01:29:17.080000,0 days 01:29:39.027000,283.0,278.0,243.0,327.0,False,MEDIUM,19.0,True,Haas F1 Team,0 days 01:28:13.816000,NaT,1,8.0,,,False,True
0 days 01:31:03.796000,HUL,27,0 days 00:01:24.813000,20.0,1.0,NaT,NaT,0 days 00:00:29.442000,0 days 00:00:33.586000,0 days 00:00:21.785000,0 days 01:30:08.469000,0 days 01:30:42.055000,0 days 01:31:03.840000,281.0,279.0,245.0,328.0,False,MEDIUM,20.0,True,Haas F1 Team,0 days 01:29:38.983000,NaT,1,8.0,,,False,True
